predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/eye-care/global-anti-aging,unknown,Category: skin/eye-care/global-anti-aging,4115,gpt-4o-mini-2024-07-18,2025-08-06T12:24:07.468237,success,"Fillerina-Everyday Eye Contour Cream-Revitalize tired eyes daily with Fillerina Everyday Eye Contour Cream â enriched with 12 hyaluronic acid molecules for visibly smoother, firmer skin.Everyday care, extraordinary eyes!Key Benefits:Fills fine lines and crowâs feetLifts sagging eyelidsLightweight, non-oily texturePerfect under makeupSuitable for all skin typesActive Ingredients:12 Hyaluronic Acids: Penetrate various skin layers to hydrate and plumpFillerina Everyday Eye Contour Cream delivers professional-grade skincare in a daily-use formula. With its silky texture and powerful hyaluronic blend, it hydrates, firms, and rejuvenates â all without irritation. A must-have for anyone seeking youthful, refreshed eyes every day.",skin/eye-care/lost-firmness,False,True,prompt_01
hair/accessories,unknown,Category: hair/accessories,4072,gpt-4o-mini-2024-07-18,2025-08-06T12:24:08.468758,success,"Tweezerman-Mini Slant Tweezer -Mini Slant Tweezers maintains the accuracy and effectiveness of Tweezerman s Slant tweezers but in a reduced version for more comfortable and easy transport on the go!   Ideal size to add to the make-up bag!   The perfectly aligned tips of the hand-finished tweezers allows an high precision for a perfect eyebrow finish.  Developed with a calibrated and higheststandards, the Tweezerman s tweezers close perfectly, allowing a pull of the firm and clean hair.  Made of stainless steel that ensures superior quality and greater durability!",makeup/complexion/accessories-brushes,False,False,prompt_01
skin/masks-exfoliators/purifying-masks,unknown,Category: skin/masks-exfoliators/purifying-masks,4101,gpt-4o-mini-2024-07-18,2025-08-06T12:24:09.469637,success,"Comfort Zone-Active Pureness Clay Face Mask-Refresh your skin with the Comfort Zone Active Pureness Clay Face Mask, a purifying face mask with a creamy, clay-based formula, perfect for oily and combination skin!Purifies and Refreshes Your Skin!Key Benefits:Absorbs excess sebum for a long-lasting matte finish.Minimizes the appearance of pores.Leaves skin feeling refreshed, smooth, and balanced.Active Ingredients:Kaolin clay: Gently draws out impurities and excess oil.Green clay: Purifies and mattifies the skin for a more uniform complexion.The Comfort Zone Active Pureness Clay Face Mask, with its dual clay formula, delivers a refreshing matte finish while refining pores and imperfections!",skin/masks-exfoliators/purifying-masks,True,True,prompt_01
body/bath-shower,unknown,Category: body/bath-shower,4068,gpt-4o-mini-2024-07-18,2025-08-06T12:24:10.470197,success,"Roger Gallet-Rose Wellbeing Shower Gel -Rose Wellbeing Shower Gel, enriched with natural rose essential oil with relaxing virtues, unfolds tirelessly on the skin like a balm of softness.  <div>  The tenderness of the petals of the Damascene Rose unfurls tirelessly on the skin like a soft balm!   Calming and voluptuous, soft and smooth... Rose is a soothing caress, one of those loving caresses that linger on the skin like an intimate impression.  Blended with Italian Mandarin, it vibrates with a vibrant, fresh glow. </div>",fragrance/bath,False,False,prompt_01
skin/eye-care/dark-circles-puffiness,unknown,Category: skin/eye-care/dark-circles-puffiness,4124,gpt-4o-mini-2024-07-18,2025-08-06T12:24:11.470834,success,"Frezyderm-Color Eye Balm for Dark Circles and Puffiness -Gentle coverage andnatural finish, combined with a powerful formulation andperfectingaction!  The Color eye balm for dark circles and puffiness has a universal tone, being able to minimize all the signs of aging and fatigue from the eye contour.   Your look becomes immediately relaxed and brighter!   It smarine polysaccharidesallow you to minimize the appearance of dark circless, while itmoisturizes the skin by filling fine and dehydratation lines.  To minimize puffiness generation, this formulation hasChrysanthellium extract which activates microcirculation from the periocular zone.  The wrinkles also becomereduced thanks to therejuvenatinglipoaminoacid, withmoisturizing and firming action.",skin/dark-spots/eye-contour,False,True,prompt_01
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4072,gpt-4o-mini-2024-07-18,2025-08-06T12:24:12.471522,success,"The Ordinary-Retinol 0.2% in Squalane-Retinol 0.2% in Squalane is a waterless solution that contains 0,2% retinol.A Global Anti-aging!Retinol is a potent ingredient known for its ability to improve the appearance of fine lines and wrinkles that result from the loss of collagen and elastin, while also enhancing skin texture and tone.This introductory formula is fortified with squalane, a natural moisturizing agent found in the skin, which promotes surface-level hydration and helps to prevent the dryness often associated with retinol usage.",skin/deep-wrinkles/seruns,False,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4106,gpt-4o-mini-2024-07-18,2025-08-06T12:24:13.472661,success,"Perricone-Essential FX Acyl-Glutathione Chia Cleansing Balm-Introducing the Essential FX Acyl-Glutathione Chia Cleansing Balm, a non-greasy marvel that effortlessly dissolves dirt, makeup, and excess oil, leaving your skin replenished and conditioned.Experience the epitome of cleansing luxury!Enriched with a pure Vitamin F blend, including Omega-rich chia seed oil, it bestows optimal nourishment for a visibly radiant, softer, and smoother complexion. Unveil renewed skin with a youthful glow, thanks to the power of Acyl-Glutathione, the master antioxidant.This exquisite balm is scented with the delightful notes of bergamot and rose, addressing skin concerns with grace and elegance.",skin/cleansers-tonners/normal-skin,True,True,prompt_01
hair/anti-dandruff/shampoo,unknown,Category: hair/anti-dandruff/shampoo,4144,gpt-4o-mini-2024-07-18,2025-08-06T12:24:14.472969,success,"Davines-Naturaltech Purifying Shampoo-Discover the Davines Naturaltech Purifying Shampoo, a clarifying formula designed to combat dandruff and microbial attacks while promoting a healthy scalp environment for optimal hair growth!Purify, Soothe, and Restore Scalp Health!Key Benefits:Fights dandruff â Effectively eliminates flakes and prevents recurrence.Detoxifies and clarifies â Deeply cleanses the scalp without irritation.Supports healthy hair growth â Creates the ideal scalp environment.Antioxidant protection â Shields against environmental aggressors.Key Ingredients:Natural-derived actives â Gently purifies while maintaining scalp balance.Antioxidants â Protect hair and scalp from oxidative stress.The Davines Naturaltech Purifying Shampoo is an intensive cosmetic treatment that quickly resolves flaking issues, leaving hair and scalp refreshed, flake-free, and revitalizedâa must-have for a healthy hair routine!",hair/anti-dandruff/shampoo,True,True,prompt_01
skin/targeted-correction/lightness-anti-spots,unknown,Category: skin/targeted-correction/lightness-anti-spots,4030,gpt-4o-mini-2024-07-18,2025-08-06T12:24:15.473214,success,"New Nordic-Pigment Clear Cream-The Pigment Clearâ¢ Illuminating Cream is an antioxidant illuminating cream enriched with Indian gooseberry and astaxanthin.It leaves the skin with a uniform texture!It helps correct dark spots and evens out the skin tone and texture. It leaves the skin hydrated, supple, and soft.Dermatological tested.",skin/dark-spots/specific-moisturizers,False,True,prompt_01
sun-tan/face/oily-combination-skin,unknown,Category: sun-tan/face/oily-combination-skin,4053,gpt-4o-mini-2024-07-18,2025-08-06T12:24:16.474090,success,"Noreva-Exfoliac Sunscreen Fluid for Oil Skin-Exfoliac sunscreen fluid for oil skin spf50+ contains high performance filtersagainst UVA/UVB radiation.   A photoprotective care for combinationto oily skin with imperfections.   Formulated based on a unique complex of seborrregulators and maticisers, leaving the skin protected and purified.  Quickly absorbed due to its slight and non-oily texture.  Contains absorbent microspheres.",sun-tan/face/combination-to-oily-skin,False,True,prompt_01
body/deodorants,unknown,Category: body/deodorants,4133,gpt-4o-mini-2024-07-18,2025-08-06T12:24:17.474892,success,"Vichy-Clinical Control 96H Antiperspirant -Clinical Control 96H Antiperspirant developed to regulate perspiration resulting from stress.</i>   Perspiration always protected!   Along with temperature and physical exertion, emotional stress is the main cause of excessive sweating: blood circulation accelerates and transmits heat to the armpits. Clinical Control regulates excessive sweating for 96h and allows the skin to breathe!  Its composition contains:   	Antibacterial zinc: Neutralizes the bacteria responsible for the bad odor; 	Antiperspirant Actives (17% ACH- aluminum salts) : For a long-lasting dry touch; 	Perlite: Absorbent with high capacity to absorb and retain moisture.     You ll feel safe all day long!  Formula tested 100% sensitive skin, no alcohol, no parabens!  Enhanced effectiveness after each application.",body/deodorants,True,True,prompt_01
fragrance/bath,unknown,Category: fragrance/bath,4039,gpt-4o-mini-2024-07-18,2025-08-06T12:24:18.475649,success,Castelbel-Verbene Home Fragrance -Verbene home fragrance (spray) is ideal for perfumed small places at home with a fresh and invigorating fragrance!   Fresh and invigorating scent for the house!   The freshness ofverbene s greeny notes are combined with a touch of lemon and subtly woods that will leave the house infused with freshness.  This spray is ideal for scent immediately the small rooms such as the kitchen or bathroom.,fragrance/women,False,True,prompt_01
skin/dark-spots/seruns,unknown,Category: skin/dark-spots/seruns,4351,gpt-4o-mini-2024-07-18,2025-08-06T12:24:19.476251,success,"La Roche Posay-Mela B3 Serum-Discover MELA B3 Dark Spot Serum with Melasylâ¢ + Niacinamide. Transform your skin with this innovative serum designed to tackle stubborn dark spots and discoloration for all skin types.Reveal Your True Radiance with MELA B3 - Where Science Meets Beauty!Key Benefits:Targeted Discoloration Treatment: Effectively reduces various skin discolorations including sunspots, age spots, and post-acne marks.Innovative Ingredients: Features Melasylâ¢ and 10% Niacinamide, pioneering a new era in skin clarity.Universal Skin Respect: Suits and respects all skin tones, ensuring natural beauty enhancement.Long-Lasting Results: Continues to improve skin appearance even two weeks post-application.Radiance Booster: Unveils a brighter, more radiant complexion with diminished skin imperfections.Active Ingredients:Melasylâ¢: La Roche-Posay's exclusive ingredient for advanced discoloration correction.Niacinamide (10%): Renowned for its skin brightening and anti-aging properties.LHA: Cell renewal and exfoliationHyaluronic acid and glycerin: Moisturizing/anti-age fillingExtract of cystoseira algae</i>: Anti-spotDipotassium glycyrrhizate: Anti-spot and anti-inflammatoryRetinyl palmitate: Cell renewal, exfoliation, and skin reinforcement (pro-collagen)Carnosine: Reduces oxidative stressMELA B3 Dark Spot Serum isn't just a beauty product; it's a skincare revolution. Whether it's stubborn dark spots, uneven skin tone, or the desire for a radiant complexion, this serum delivers. With groundbreaking research backed by a study on 23,000 people, it's tailored for all skin types and tones. Embrace the power of Melasylâ¢ and Niacinamide; make MELA B3 a cornerstone of your beauty routine for visibly transformative results.",skin/dark-spots/seruns,True,True,prompt_01
skin/eye-care/first-wrinkles,unknown,Category: skin/eye-care/first-wrinkles,4128,gpt-4o-mini-2024-07-18,2025-08-06T12:24:20.476794,success,"Dr Althea-To Be Youthful Eye Serum-Revive tired eyes with Dr. Althea To Be Youthful Eye Serumâa fast-absorbing formula that hydrates, firms, and smooths fine lines for a youthful glow.Bright eyes. Youthful vibes.Key Benefits:Smooths fine lines and reduces wrinklesDeeply hydrates and nourishes delicate under-eye skinBoosts elasticity and cell regenerationLightweight, non-sticky gel textureFast absorption with no residueActive Ingredients:Adenosine â improves elasticity and reduces wrinklesTocopherol (Vitamin E) â protects and brightens skinDr. Althea To Be Youthful Eye Serum is the ultimate solution for dry, tired eyes. This targeted treatment visibly firms and refreshes the under-eye area, making it a daily essential for a radiant, rested look.",skin/eye-care/first-wrinkles,True,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4141,gpt-4o-mini-2024-07-18,2025-08-06T12:24:21.477171,success,"Geske-Facial Cleanser-Achieve radiant and pure skin with Facial Cleanser â a mild gel with aloe vera, glycerin, and provitamin B5.Restore your natural glow daily with this rich-textured cleanser, effective in removing stubborn makeup residues!Advantages:Mild cleansing gel with aloe vera, glycerin, and provitamin B5;Removes stubborn makeup residues with a rich texture;Suitable for morning and evening care routines;Enhance the cleanse with GESKE SmartAppGuided facial brushes.Cleanse, revive, and glow with Facial Cleanser â your daily ritual for achieving radiant skin!GESKE has received numerous awards for innovative solutions that will change your beauty routine forever, including Elle's No. 1 Beauty Innovation, CES Innovation Award and the world-renowned Red Dot Design Award. Discover the most awarded beauty company in the world and experience the magic for yourself!",skin/cleansers-tonners/normal-skin,True,True,prompt_01
men/body/deodorants-antiperspirants,unknown,Category: men/body/deodorants-antiperspirants,4179,gpt-4o-mini-2024-07-18,2025-08-06T12:24:22.477843,success,"Jean Paul Gaultier-Scandal Pour Homme Deodorant Stick-Experience all-day freshness with Jean Paul Gaultier Scandal Pour Homme Deodorant Stick. This alcohol-free deodorant stick ensures lasting comfort with the sensual, punchy SCANDAL scent.Conquer your day with SCANDAL's unbeatable freshness!Key Benefits:Faithful to the sensual and punchy SCANDAL scent;Alcohol-free formula for gentle protection;Fresh feeling of comfort from morning to night;Ideal for overcoming daily challenges.Active Ingredients:Sensual woody amber fragranceLong-lasting deodorant compoundsFace your day with confidence using Jean Paul Gaultier Scandal Pour Homme Deodorant Stick. This alcohol-free stick deodorant faithfully captures the energizing, addictive scent of Scandal for Him Eau de Toilette. Offering long-lasting protection, it keeps you feeling fresh and comfortable from morning to night. Designed for the modern man who embraces challenges, this deodorant enhances the strong, muscular elegance of SCANDAL, making it an essential part of your daily routine. Step into the ring and let SCANDAL's powerful freshness lead the way!",men/body/deodorants-antiperspirants,True,True,prompt_01
body/hairs-removal,unknown,Category: body/hairs-removal,4023,gpt-4o-mini-2024-07-18,2025-08-06T12:24:23.478572,success,"Klorane-Depilatory Cream -The depilatory cream eliminates hair perfectly and respects the epidermis, leaving the skin smooth and clean.   Fast and effective hair removal!  Smooth, hairless skin   Easy to apply, the waxing is done quickly and successfully to a soft, hairless skin.  Your new perfume makes its use very pleasant.",body/hairs-removal,True,True,prompt_01
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4175,gpt-4o-mini-2024-07-18,2025-08-06T12:24:24.479061,success,"Filorga-Ncef-Revitalize Firming Cream-Discover Filorga Ncef-Revitalize Firming Polyrevitalizing Cream, your new go-to for firmer, smoother, and more radiant skin.Firm, smooth, and illuminate with the future of skincare!Key Benefits:Firms: Enhances skin elasticitySmooths: Reduces the appearance of wrinklesIlluminates: Boosts skin radianceActive Ingredients:NCEF Complex: New 10% NCEF patentFirming Peptides: Improve collagen densitySmoothing Silicium: Reduces wrinkle appearanceOrpheus Flower Extract: Enhances skin repair and luminosityFilorga Ncef-Revitalize Firming Cream brings the cutting-edge of aesthetic medicine into your daily routine. This cream's unique blend of firming peptides, smoothing silicon, and rejuvenating Orpheus Flower extract works synergistically to deliver firmer, smoother, and more luminous skin. Its lightweight, non-greasy formula is perfect for all skin types, ensuring rapid absorption and a silky finish. Elevate your skincare with this revolutionary cream and unveil a youthful, radiant complexion.",skin/loss-firmness/specific-moisturizers,False,True,prompt_01
fragrance,unknown,Category: fragrance,4025,gpt-4o-mini-2024-07-18,2025-08-06T12:24:25.479892,success,"Eisenberg-Secret III Patchouli Noble Eau de Parfum -Secret III Patchouli noble has an oriental scent withwoody, earthy and captivating notes,where the patchouli stands out.   An oriental scent dominated by patchouli!   Sweet and mysterious, this eau de parfum has powerof seduction.Patchouli joins to cardamom that adds warm and spicy notes to the fragrance.",men/perfumes/fragrances,False,False,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4165,gpt-4o-mini-2024-07-18,2025-08-06T12:24:26.480107,success,"Holika Holika-Egg Soap Smooth Egg Skin Cleansing Foam -Egg Soap Smooth Egg Skin Cleansing Foamgently cleanses pores, makeup residue, removes excess oil and impurities. It prevents the appearance of oil on the skin while improving skin firmness and elasticity.   It cares for the delicate T-zone section of the face, accelerating the healing of post-acne scars.     Egg Yolk extract has high lipolytic activity and is able to stimulate both glands and enzymes, softening the superficial layers of the skin. In the same measure, this ingredient diminishes wrinkles, increasing firmness and elasticity.  Hydrolyzed Eggshell membrane is an organic substance known to increase cell activity and collagen production. In addition, it prevents skin aging and reduces damage caused by ultraviolet light and also inflammation.  Glycerin attracts water and binds to the skin, keeping it moisturized and protected from environmental sources of irritation.  Lastly, Cocoa Extract contains powerful antioxidant properties that relieve redness and blemishes, improving the overall complexion.    Cruelty Free",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_01
health-care/contact-lenses,unknown,Category: health-care/contact-lenses,4025,gpt-4o-mini-2024-07-18,2025-08-06T12:24:27.480891,success,"Montana Eyewear-Magnet Reading Glasses Taupe -The accessory of the moment: Magnet glasses!  Montana Eyewear has created these magnet glasses so you can always have them on hand, even when you re not usingthem.   Without neglecting the style, these glasses will always be with you!   Their design and color make them an innovator accessory!!!",health-care/contact-lenses,True,True,prompt_01
hair/shampoo/normal-hair,unknown,Category: hair/shampoo/normal-hair,4233,gpt-4o-mini-2024-07-18,2025-08-06T12:24:28.481655,success,"Kevin Murphy-BALANCING.WASH Daily Shampoo-Cleanse, strengthen, and protect with KEVIN.MURPHY BALANCING.WASH Daily Shampoo â a gentle daily shampoo that refreshes normal to oily hair while boosting moisture, shine, and color longevity.Daily balance for stronger, fresher, more vibrant hair!Key Benefits:Gently cleanses without stripping moisture;Strengthens hair and boosts resilience;Helps protect against color fade;Restores natural luster and shine;Ideal for normal to oily hair types;Fresh, invigorating feel with every wash;Sulfate, paraben, and cruelty-freeActive Ingredients:Wheat Amino Acids: deeply nourish, add body, and enhance softness and shine.Sage Leaf Extract: rich in vitamins and minerals to help balance oily hair.Grapefruit Extract: packed with Vitamins C and E to restore shine and vitality.Ylang Ylang Flower Oil: conditions and helps regulate oily scalps naturally.Geranium Flower Oil: improves manageability and adds a healthy shine.Green Tea Leaf Extract: offers antioxidant protection and improves elasticity.KEVIN.MURPHY BALANCING.WASH Daily Shampoo is the perfect everyday shampoo for those who need a clean, fresh feel without sacrificing strength or color protection. Its carefully selected blend of antioxidant-rich ingredients and gentle cleansers provides just the right balance, leaving hair revitalized, resilient, and brilliantly shiny.",hair/normal-hair/shampoo,False,True,prompt_01
hair/frizz-unruly-hair/shampoo,unknown,Category: hair/frizz-unruly-hair/shampoo,4091,gpt-4o-mini-2024-07-18,2025-08-06T12:24:29.482334,success,"Moroccanoil-Smoothing Shampoo -MorocconoilSmoothingShampoohas a gentle cleansing formulawhich turns unruly or frizzy hair into a smooth andstrengthenedhair!   Get smooth and frizz-free hair!   Mainactive ingredients:   	<li class=""text-justify"">Amino-Renew: restores depleted amino acids to strengthenand smooth hair 	<li class=""text-justify"">Argan Oil: nourishes hair 	<li class=""text-justify"">Argan Butter: rich in essential fatty acids , vitamin E, phenols, carotenes, among others, providingnourished, soft and shiny hair",hair/shampoo/straightening,False,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4154,gpt-4o-mini-2024-07-18,2025-08-06T12:24:30.482967,success,"Pixi-Retinol Jasmine Cleanser-Discover smoother, radiant skin with Pixi Retinol Jasmine Smoothing Cleanser â a luxurious formula packed with skin-loving ingredients like retinol, jasmine oil, and ceramides.Glow starts with the first cleanse!Key Benefits:Creamy, nourishing textureGently removes impurities without stripping skinBoosts radiance and refines skin textureHydrates and strengthens skin barrierIdeal for all skin typesActive Ingredients:Retinol: A Smoothes fine lines and improves skin textureJasmine Oil: Calms, nourishes, and enhances natural glowCeramide NP: Reinforces the skin barrier and locks in lasting moisturePixi Retinol Jasmine Smoothing Cleanser is your daily dose of skin renewal. This gentle yet effective formula not only cleanses but treatsâleaving skin visibly smoother, firmer, and brighter with every wash. Perfect for every skin type, itâs a luxurious step toward radiant, healthy skin.",skin/cleansers-tonners,False,True,prompt_01
skin/moisturisers/dehydration/specific-moisturizers,unknown,Category: skin/moisturisers/dehydration/specific-moisturizers,4161,gpt-4o-mini-2024-07-18,2025-08-06T12:24:31.483771,success,"Dr Jart-Dermask Water Jet Vital Hydra Solution-Discover the ultimate in hydration and revitalization with sheet mask Dermask Water Jet Vital Hydra Solution!Soft-looking skin in 15 minutes!This deeply nourishing and refreshing mask is infused with a powerful blend of Hyaluronic Acid and Seaweed Extracts, perfect for tackling dehydrated skin.Formulated to replenish and plump your skin with intense moisture, this mask contains hydrating glycerin that aids in reducing the appearance of fine dry lines. It effectively quenches and comforts dry skin upon application.Infused with Dr.Jart+'s signature Super Vital Complex, Aquaxyl, and glycerin, this derma care blend optimizes your skin's hydration levels, ensuring maximum nourishment and a healthy, supple complexion.Indulge in the luxury of our single-use, Deep Hydration Sheet Mask, and rest assured knowing it has been dermatologist tested for your peace of mind.Your skin becomes visibly revitalized, radiant, and irresistibly soft to the touch!",skin/masks-exfoliators/tissue-masks,False,True,prompt_01
makeup/eyes-brows/mascara,unknown,Category: makeup/eyes-brows/mascara,4113,gpt-4o-mini-2024-07-18,2025-08-06T12:24:32.484573,success,"Elizabeth Arden-Standing Ovation Mascara-Get show-stopping lashes with Standing Ovation Mascara â a high-performance, high-intensity formula for bold, fanned-out beauty. Elevate your lash game with a supersized brush and nourishing ingredients.Unleash the power of bigger, bolder lashes - your ultimate beauty amplifier!Benefits:Supersized brush for amplified volumeFiber-infused formula for buildable intensityNon-smudging, flake-free formula for a lasting effectCarnauba fibers for extra volume and lengthMarula nut oil for lustrous, hydrated lashesPanthenol and antioxidants nourish and protectTransform your lashes with confidence, knowing each coat brings out their fullest potential.Experience the blend of science and glamour, clinically tested for a bold, beautiful look that lasts.",makeup/eyes-brows/mascara,True,True,prompt_01
skin/moisturisers/sensitive-intolerant-skin,unknown,Category: skin/moisturisers/sensitive-intolerant-skin,4033,gpt-4o-mini-2024-07-18,2025-08-06T12:24:33.485296,success,"Cetaphil-Daily Advance Moisturizer Lotion -Daily Advance Moisturizer Lotionhas been specifically formulated for the hydration of sensitive, normal and dry skin.   Hydrates for 48H!   Nourishes the skin, quickly replacing its hydration,providing a continuous relief from dry skin.  Visibly reduces the roughness of dry skin on the face and body.",body/bath-shower/dryness-dehydration,False,False,prompt_01
hair/shampoo/normal-hair,unknown,Category: hair/shampoo/normal-hair,4190,gpt-4o-mini-2024-07-18,2025-08-06T12:24:34.485642,success,"Purobio-Gentle Shampoo-Revitalize your hair with Gentle Shampoo â perfect for normal to dry hair, suitable for frequent washing.A delicate and nourishing formula designed for normal to dry hair, leaving your hair exceptionally soft, shiny, and ready for any hairstyle!Key benefits:Gentle Shampoo for normal to dry hair, perfect for frequent washing;Rich in detangling and emollient agents for soft and shiny hair;Revitalizes color and adds shine with nettle's strengthening action;Enriched with passion flower, mallow, chamomile, aloe, and sweet almond oil;Nourishes, shines, and strengthens hair for a soft and pleasant texture;Delicate and not very aggressive formula with low foaming power.The 100 mL format: The concentrated formula is designed to be diluted during use, improving the distribution of the product on the scalp and avoiding waste; 100mL = 8 washes (considering 12ml of concentrated shampoo for each wash, to be used diluted as per the instructions).Experience gentle cleansing with low foaming power for a delicate and effective cleanse. Nourish, shine, and strengthen your hair with Gentle Shampoo!",hair/normal-hair/shampoo,False,True,prompt_01
skin/eye-care/hydration,unknown,Category: skin/eye-care/hydration,4188,gpt-4o-mini-2024-07-18,2025-08-06T12:24:35.486129,success,"Gamarde-Aqua-Tonifying Eye Contour Cream-Discover Gamarde AquaâTonifying Hydrating Eye Contour Cream â the organic eye contour solution that hydrates, reduces puffiness and dark circles, and brightens tired eyes.Illuminate your gaze naturally!Key Benefits:Deep hydration with natural hyaluronic acidDiminishes puffiness and dark circles Soothes and revitalises for rested eye contour Certified organic, 100â¯% natural origin, suitable for all skin typesActive Ingredients:Organic Centella asiatica</i>: Soothes and repairs skinHorse Chestnut Extract: Drains puffinessSorbus Bud Extract: Stimulates microcirculation<i>Arnica montana</i>: Calms inflammation<i>Spiraea ulmaria</i>: Brightens and refreshes skinBotanical Hyaluronic Acid: Plumps and hydrates deeplyGamarde AquaâTonifying Hydrating Eye Contour Cream combines a powerful 5âplant complex with natural hyaluronic acid to visibly refresh and illuminate the eye areaâperfect for anyone seeking a clean, effective boost in their everyday beauty routine.",skin/eye-care/dryness-dehydration,False,True,prompt_01
hair/accessories,unknown,Category: hair/accessories,4102,gpt-4o-mini-2024-07-18,2025-08-06T12:24:36.487268,success,"Eleven Australia-Wooden Wide Tooth Comb-Eco-friendly grooming made easy! Eleven Australia Wooden Wide Tooth Comb is crafted from sustainable beech wood to gently detangle hair while reducing frizz and breakage.Glide, Detangle, and ShineâNaturally!Key Features:Gentle Detangling: Wide-toothed design glides through hair without tugging.Frizz Control: Natural anti-static properties minimize flyaways.Eco-Friendly: Made from sustainable, biodegradable beech wood.Versatile Use: Suitable for all hair types, especially curly or thick hair.Eleven Australia Wooden Wide Tooth Comb elevates your hair care routine with its natural anti-static design, effortlessly smoothing hair while reducing breakage. Make a sustainable choice that cares for your hair and the planet!",hair/brushes-combs,False,True,prompt_01
hair/damaged-hair/masks,unknown,Category: hair/damaged-hair/masks,4033,gpt-4o-mini-2024-07-18,2025-08-06T12:24:37.487970,success,"Garnier-Fructis Hair Food Mask Banana -Fructis Hair Food Mask Banana is amask for dry hair with 3 associated functions: conditioner, mask or leave on.   Super shine, repair and softness!   This vegan formula with 98% natural origin ingredients based on banana and coconut oil is perfect for repairing dry hair.  No silicones, no parabens, no artificial colors.",hair/hair-mask/dry-to-very-dry-hair,False,True,prompt_01
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4114,gpt-4o-mini-2024-07-18,2025-08-06T12:24:38.488466,success,"Uriage-Age Lift Instant Multi-Correction Filler Care -Age lift instant multi-correction filler care leaves the skin as that smoothed, with wrinkles and lines less creasing.   Hydration for a rejuvenated skin!   A light and fluid texture that combines hyaluronic acid molecules of different sizes for minimizingwrinkles and lines.  For more complete anti-aging care, in addition to hyaluronic acid its formula also includes:   	thermal water; 	retinol; 	dragon blood plant extract; 	vitamins C and E for a firmer and a brighter skin; 	BLB complex that protects the skin from artificial blue light;   In addition to anti care, it can be used as a makeup primer Thanks to its powders that soften and give vitality to the skin.",skin/global-anti-aging/seruns,True,True,prompt_01
men/body/moisturization-toning,unknown,Category: men/body/moisturization-toning,4042,gpt-4o-mini-2024-07-18,2025-08-06T12:24:39.489127,success,"Sicura-Support Stockings for Man 280den-Socks to the Knee fromSicura, for men with heavy or tired legs and simplevaricose veins!   A due diligence for your lifestyle!   Medical socks of rest act on prevention! Use them on long trips, in the practice of sport or working long times standing.  Acts as a thermal regulator, keeping thelegs fresh in the Summer and warm in the Winter!",health-care/tights-orthoses,False,False,prompt_01
skin/lip-care/dryness-dehydration,unknown,Category: skin/lip-care/dryness-dehydration,4061,gpt-4o-mini-2024-07-18,2025-08-06T12:24:40.489737,success,"Elizabeth Arden-Eight Hour Intensive Lip Repair Balm -Eight hour intensive lip balm is a classic and iconic care, that instantly repairs the skin of the lips and relieves signs of dryness!  Helps strengthen the natural barrier of the skin of the lips, preventing the signs of premature aging.   Intense and lasting hydration, that immediately soothes and enhances the delicate moisture barrier of the lips   Packed in a portable and elegant bottle, Eight Hour Cream Intensive Lip Repair Balm gives your lips a subtle glow and a refreshing eucalyptus-based fragrance.",skin/lip-care/dryness-dehydration,True,True,prompt_01
skin/cleansers-tonners/oily-acne-pores,unknown,Category: skin/cleansers-tonners/oily-acne-pores,4090,gpt-4o-mini-2024-07-18,2025-08-06T12:24:41.490391,success,"CosRX-AC Collection Calming Foam Cleanser -AC Collection Calming Foam Cleanser is adaily acne cleanser that provides both freshness and moisture with gentle foam.   Visibly clearer skin with no tightness!   Gently removes dirt and excess oil while fighting acne breakouts, leaving the skin soft, smooth, and fresh.  This formula not only treats acne, but also helps revitalize and recover the skin without any irritation through CosRX Centella AC-Rx Complex.  Thehealing ingredients result in a softdaily cleanser that doesn t cause a stripped feeling.  Ideal for all skin types, including sensitive skin, and for daily use.",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_01
