predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/moisturisers,unknown,skin/moisturisers,5076,gpt-4o-mini-2024-07-18,2025-08-05T09:14:28.718984,success,"Galenic-Teint LumiÃ¨re Beautifying Moisturizing -Teint Lumi&egrave;rebeautifyingis a careful 2 in 1, a moisturizer with instant beautifying complexion.  It s anti-oxidant properties are thus preserved until they reach the skin, in order to ensure a luminous complexion.   A product suitable for all women,who time is precious...   Fine texture and creamy, exists in two shades of beigeuniversal light or mate, with a green and fruity floral fragrance of orange blossoms.  Formula with unc&aacute;ria of the Amazon.",skin/dark-spots/specific-moisturizers,False,True,prompt_HCP_02
skin/global-anti-aging/moisturisers,unknown,skin/global-anti-aging/moisturisers,5164,gpt-4o-mini-2024-07-18,2025-08-05T09:14:30.899939,success,"Vichy-Neovadiol Post-Menopause Replenishing Day Cream -Neovadiol post-menopause replenishing day cream,is a redensifying cream with reconstructive vital oils, which presents an exceptional purpose for the skin and a perfect penetration!   Recover the density of your face!   This innovation comes from the combination of Proxylane and Cassia extract, responsible for the reconstruction of tissue and lipid:   	Proxylane - analogue of Xylose, a sugar naturally present in the skin. With rapid penetration, establishes connections with the GAG s of the skin, fortifying the supporting tissues; 	Essential Reconstructive Oils - reconstructive vital oils, responsible for the reconstruction of the lipid matter of the skin, ensuring the connection between the layers: 	- Omega 3; 	- Omega 6; 	- Omega 9; 	Vitamins B3, C and E   Results?  Restored luminosity and nourished skin!!!",skin/global-anti-aging/specific-moisturizers,False,True,prompt_HCP_02
skin/global-anti-aging/moisturisers,unknown,skin/global-anti-aging/moisturisers,5211,gpt-4o-mini-2024-07-18,2025-08-05T09:14:32.842865,success,"Chanel-NÂº1 DE CHANEL Rich Revitalizing Cream-Discover the transformative power of NÂ°1 DE CHANEL Red Camellia Revitalizing Rich Cream.Infused with red camellia, this luxurious cream smooths wrinkles and refines pores while protecting your skin from aging.Unlock radiant youth with Red Camellia power!Key benefits:Diminishes wrinkles and refines poresEnhances elasticity and comfortProvides deep hydration and nourishmentShields against environmental aggressorsLeaves skin luminous and revitalizedActive ingredients:Red Camellia ExtractRed Camellia OilCamellia CeramidesCamellia Yeast ExtractCamellia WaterNÂ°1 DE CHANEL Red Camellia Revitalizing Rich Cream is a must-have in any beauty routine, offering a luxurious blend of red camellia extract and ceramides to combat the signs of aging and enhance skin vitality.Its buttery texture melts into the skin, providing immediate protection and lasting hydration.This eco-conscious formula, rich in natural ingredients, smooths wrinkles, refines pores, and boosts radiance, making it an essential for youthful, luminous skin.Elevate your skincare with NÂ°1 DE CHANEL and embrace the magic of red camellia.",skin/moisturisers,False,True,prompt_HCP_02
body/moisturisers,unknown,body/moisturisers,5155,gpt-4o-mini-2024-07-18,2025-08-05T09:14:34.637148,success,"Reuzel-TAT Hydrabalm-TAT Hydrabalm is a revitalizing and replenishing tattoo balm that deeply moisturizes, brightens, and protects your body art.Shield your tattoo from environmental aggressors with this aftercare balm and bring your unique story to life!As step #2 of your TAT routine, this tattoo aftercare balm uses shea butter and papaya extracts to keep your healed tattoos looking their best by safeguarding them against stretching, blurring, and dryness.Ordinary skincare products aren't always gentle enough for tattoo aftercare and can even cause patchiness or bleaching. But with TAT Hydrabalm, you can protect your tattoo without sacrificing its color and detail. Castor oil creates a barrier between your ink and toxins, while shea butter and papaya condition your skin for a supple finish.Don't let the world dull your tattoo's shine. Use TAT Hydrabalm as your go-to tattoo balm for long-lasting radiance and protection.",men/body/moisturization-toning,False,False,prompt_HCP_02
hair/masks/*,unknown,hair/masks/*,5169,gpt-4o-mini-2024-07-18,2025-08-05T09:14:36.245961,success,"Redken-All Soft Argan-6 Oil-Transform dry hair with Redken All Soft Argan-6 Oil. This leave-in anti-frizz hair treatment enriched with Omega-6 and Moisture Complex offers six benefits for silky, smooth, and deeply conditioned hair.Six ways to softness â silky, smooth, and frizz-free hair!Key Benefits:Enriched with Omega-6 for nourishing and strengthening hair;Formulated with Redken's Moisture Complex to maintain optimal moisture balance;Leave-in oil that reduces frizz and adds shine;Provides concentrated softness and deep conditioning;Enhances elasticity for healthier, more resilient hair;Suitable for all hair types, especially dry or damaged hair;Lightweight, non-greasy formula for effortless styling.Active Ingredients:Omega-6 fatty acids for nourishment.Redken's Moisture Complex for hydration and softness.Achieve silky, manageable hair with reduced frizz and improved elasticity. Redken All Soft Argan-6 Oil deeply conditions, leaving hair feeling soft, smooth, and healthy-looking all day long.",hair/dry-damaged-hair/seruns-leave-in,False,True,prompt_HCP_02
men/perfumes,unknown,men/perfumes,5033,gpt-4o-mini-2024-07-18,2025-08-05T09:14:37.949061,success,"Lanvin-L'Homme Eau de Toilette -Lanvin L'Homme Eau de Toilette inspires a feeling of freedom, simplicity, and freshness.For the sincere, elegant, and refined man!The elegance of a floral woody fragrance accompanies the man in his daily life: a sincere, elegant, and refined man, a man who constantly reinterprets the codes of elegance.<br>",men/perfumes/fragrances,False,True,prompt_HCP_02
hair/curly-hair/seruns-leave-in,unknown,hair/curly-hair/seruns-leave-in,5196,gpt-4o-mini-2024-07-18,2025-08-05T09:14:40.434534,success,"LOreal Professionnel-Serie Expert Curl Expression Density Stimulator Serum -Series Expert Curl Density Stimulator Serumwas developed to treat curls and waves in transition, as a PRO. Stimulates growths to multiply the amount of fiber for a hair with more density in just 3 months*.   Transition to your natural snails like a PRO!   Highly concentrated with 5% Stemoxydine and Hibiscus Seeds, to awaken inactive hair follicles and create new fibers.  This lightweight serum was developed with a precision spray to facilitate application on the scalp.Unforgettable fragrance with outstanding notes of a floral composition of jasmine star, orchid and freesia, wrapped in a refreshing breeze, with an additional dose of cedar wood.  [CO-DEVELOPED WITH EXPERTS IN CURLS]: With 4 international experts in snails and waves: Titus Magida of South Africa (@call.me.titus), Vivi Siqueira of Brazil (@vivi_siqueira), Derick Monroe of the USA (@derickmonroe) and Elodie Euston of France (@elodieeuston).    *Clinical study, 292 individuals for 3 months.",hair/curly-hair/seruns-leave-in,True,True,prompt_HCP_02
skin/moisturisers/dryness-dehydration,unknown,skin/moisturisers/dryness-dehydration,5132,gpt-4o-mini-2024-07-18,2025-08-05T09:14:42.366841,success,"Geske-Hyaluronic Acid Serum-Nourish extremely dry skin with our Hyaluronic Acid Serum â your ultimate solution for intense care and moisture.This high-quality serum penetrates deep, leaving your skin glowing from within!Advantages:Intensive care for extremely dry skin;Triple hyaluron structure for deep penetration;Reduces wrinkles and enhances skin elasticity.Give your skin the care it deserves, addressing the needs of extremely dry skin. Replenish, rejuvenate, and radiate with the power of Hyaluronic Acid Serum for a healthier and more vibrant complexion.GESKE has received numerous awards for innovative solutions that will change your beauty routine forever, including Elle's No. 1 Beauty Innovation, CES Innovation Award and the world-renowned Red Dot Design Award. Discover the most awarded beauty company in the world and experience the magic for yourself!",skin/dehydration/seruns,False,True,prompt_HCP_02
skin/seruns/global-anti-aging/seruns,unknown,skin/seruns/global-anti-aging/seruns,5142,gpt-4o-mini-2024-07-18,2025-08-05T09:14:44.247545,success,"Shiseido-Waso Yuzu-C Glow-On Shot -Waso Yuzu-C Glow-On Shot is a serum that gives your skin an instant hydration and radiance boost.   To enhance natural beauty without filters!   A two-phase serum formulated with 98% natural ingredients, integrating the Japanese super-ingredient YUZU and Vitamin C to deliver the ideal daily dose of hydration and radiance.  The power of each ingredient is harnessed by Shiseido scientists to create nutrient-rich products with clinically proven efficacy.  Shiseido works directly with farmers in various regions of Japan, rather than conventional large-scale suppliers, allowing them to ensure the traceability, freshness and quality of ingredients while supporting local economies.  Provides immediate radiance and deep hydration throughout the day.  Combines the moisture-boosting power of Yuzu with a dual vitamin C formula for a more even tone.",skin/dark-spots/seruns,False,True,prompt_HCP_02
skin/sensitive-intolerant-skin/seruns,unknown,skin/sensitive-intolerant-skin/seruns,5379,gpt-4o-mini-2024-07-18,2025-08-05T09:14:46.138295,success,"Sensilis-Skin Rescue [Serum S.O.S.] -Skin Rescue [Serum S.O.S.] is a post-procedure medical-aesthetic that soothes and repairs skin in 30 minutes.   -20.5% redness and +29% hydration in one month!   Soothing and repairing serum for sensitized skin, whether from medical-aesthetic procedures or other reasons.  Sensitized skin? Sensitive skin is more exposed to external factors such as cold, pollution, and/or treatments that cause tightness or burning. If sensitive skin is also exposed to superficial peels (e.g. Jessner: salicylic acid, lactic acid, resorcinol) it may need an immediate calming effect.  Pulsed light and/or similar aesthetic treatments may further sensitize sensitive skin and cause burning and irritation. Other situations such as post-retinization, post-epilation and/or post-sunburn may cause sensitive skin to need immediate and long-lasting soothing action.  Sensitive Skin Lab SOS Serum has been formulated to restore the barrier function of sensitive skin as a first step, to recover skin in retinization processes, after cosmetic treatments and other situations where the skin needs an immediate calming effect.  Within one month you will feel up to 20.5% less redness, 29% more hydration and 17% less transepidermal water loss.  Panthenol and Naringenin Chalcone, present in the formula, visibly reduce the redness of reactive skin, as well as Chamomile Flower Extract, with healing action and anti-inflammatory properties. It protects, soothes and comforts irritated skin.  Hyaluronic Acid maintains natural hydration, smoothes skin relief and diminishes signs of fatigue. Niacinamide stimulates the synthesis of essential fatty acids and strengthens the barrier function. Together, these ingredients reduce transepidermal water loss and provide hydration.  Glutamine, Vitamin B9 (Folic Acid) and growth factors are elements that promote cell regeneration and have a restructuring, repairing and re-densifying action.",skin/seruns/redness-rosacea,False,True,prompt_HCP_02
sun-tan/face/normal-skin,unknown,sun-tan/face/normal-skin,5324,gpt-4o-mini-2024-07-18,2025-08-05T09:14:48.074162,success,"Lierac-Sunissime the Tinted Sun Fluid SPF50+-Lierac Sunissime the Tinted Sun Fluid SPF50+: high protection against UV and blue light with natural coverage, anti-aging benefits, and a radiant finish. Suitable for all skin types.Advanced sun protection and a flawless complexion in one step!Key Benefits:Shields from UVB, UVA, blue light, and infrared rays;Reduces signs of photoaging such as wrinkles, dark spots, and sagging;Evens out the complexion for a smooth, luminous finish;Keeps the skin moisturized and refreshed;Comfortable, non-greasy, non-sticky texture;A refreshing blend of coconut water, bergamot, and jasmine for a tropical fragrance;Suitable for all skin types.Active Ingredients:High Protection Broad Spectrum Filter System: organic filters that protect against UVB, UVA, blue light, and infrared rays.Fallopia Japonica Extract: antioxidant that helps prevent skin aging and oxidative stress.Rosemary Extract: a plant flavonoid that fights photoaging, helping to prevent wrinkles, spots, and sagging.Coconut Water: hydrates and nourishes the skin.Bergamot and Jasmine: provide a refreshing, tropical fragrance.Lierac Sunissime the Tinted Sun Fluid SPF50+ is the ultimate skincare product for those who want to protect their skin while enjoying a radiant, even complexion. This high-performance sun fluid offers very high protection against the sun's harmful rays, including blue light and infrared, while also preventing the visible signs of aging. It hydrates the skin deeply and provides a smooth, natural finish without a greasy or sticky feel. Whether you're heading to the beach or need daily protection, this productâs anti-aging benefits and addictive fragrance make it a must-have in your skincare routine.",sun-tan/face/normal-skin,True,True,prompt_HCP_02
health-care/veterinary-products,unknown,health-care/veterinary-products,5135,gpt-4o-mini-2024-07-18,2025-08-05T09:14:49.796028,success,"Bogar-Bogadent Plaque-Stop Chips for Cats-Choose Bogar Bogadent Plaque-Stop Chips for Cats, available in fish and chicken flavors, for a tasty way to reduce tartar, support healthy gums, and keep your catâs breath fresh.Fresh breath, strong teeth, happy cat!Key Benefits:XF3-Effect Formula with seaweed, cranberry, and minerals;Reduces tartar buildup and supports healthy gums;Contains chlorophyll to maintain fresh breath;Available in two delicious recipes.Bogar Bogadent Plaque-Stop Chips for Cats combine the power of seaweed, cranberry, and minerals to deliver effective dental care with a tasty reward. Whether you opt for the fish blend or the pure Swiss chicken option, these chips help reduce tartar, promote gum health, and keep your catâs breath fresh.",health-care/veterinary-products,True,True,prompt_HCP_02
skin/eye-care/global-anti-aging,unknown,skin/eye-care/global-anti-aging,5283,gpt-4o-mini-2024-07-18,2025-08-05T09:14:51.511176,success,"Talika-Time Control + Phototherapy Device Anti-Fatigue and Anti-Aging Eyes-Talika Innovates once again, creating a device which is capable of acting on all your concerns from the eye contour area!  The Time control+ phototherapy device anti-fatigue and anti-ageing eyes was developed specifically for the fragile area of the eye contour.   Your look will betransformed!   ANTI-FATIGUE ACTION  â  Reverse Ionophoresis:  Micro currents that are capable of promoting the lymphatic circulation.  â Detox Electrostimulation   A gentle diffusion of electrical impulses that helps decongest the eye contour area.  ANTI-AGEING ACTION  â  Green Light (525 nm):  Anti-dark spot and illuminating, which regulates the melanocytes.  â  Orange Light (590 nm):  Stimulates fibroblasts to initiate collagen production. Reduces wrinkles and crows feet, also firming the delicate skin from the eye contour.  â  Red Light Phototherapy (630 nm):  Acts on the markers resulting from the daily skin microinflamationwhich accelerates the ageing process; thus calming and reducing it s redness.  â Lift Electro-stimulation :  Which is is able to promote the toning from the tissues.  Potentiation  â  Ionophoresis:  Imperceptible ionic microcircuits that increase the permeability from the skin, promoting the penetration and efficacy from your eye contour care.  Compact and easy to use!",skin/eye-care/global-anti-aging,True,True,prompt_HCP_02
skin/cleansers-tonners/sensitive-skin,unknown,skin/cleansers-tonners/sensitive-skin,5300,gpt-4o-mini-2024-07-18,2025-08-05T09:14:53.316796,success,"VvBetter-5.5 Cleansing Foam-Experience deep yet gentle cleansing with Vvbetter 5.5 Soothing Cleansing Foam â a low pH cleanser designed to purify, hydrate, and soothe even the most sensitive skin.Balance, glow, and calm!Key Benefits:Maintains healthy skin barrier with pH 5.5Removes makeup, oil, and impurities without strippingGently exfoliates with natural PHAs for smoother skinCalms irritation and reduces rednessDeeply hydrates and nourishesActive Ingredients:Gypsophila Extract â Rich in saponins for deep cleansingWillow Bark Extract â Gently exfoliates and regulates sebumPHA (Gluconolactone + Honey Extract) â Hydrates, exfoliates, and brightensTea Tree Extract â Soothes acne and controls oilCentella Asiatica â Repairs and calms sensitive skinFig Extract â Antioxidant-rich, hydrates and softensCeramides â Strengthen skin barrier and lock in moistureDandelion Extract â Anti-inflammatory, soothing, and hydratingCalendula Extract â Calms and protects with antioxidantsLotus Extract â Brightens, soothes, and defends against environmental stressVvbetter 5.5 Soothing Cleansing Foam is more than a cleanserâit's a skincare ritual. With its ideal pH, creamy texture, and potent natural actives, it delivers a refreshed, radiant complexion while supporting long-term skin health. Perfect for daily use, even on sensitive or acne-prone skin.",skin/cleansers-tonners/sensitive-skin,True,True,prompt_HCP_02
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,5202,gpt-4o-mini-2024-07-18,2025-08-05T09:14:55.063455,success,"Chanel-NÂº1 DE CHANEL Revitalizing Serum in Mist-Discover NÂ°1 DE CHANEL Red Camellia Revitalizing Serum in Mist, a revolutionary beauty line featuring the red camellia.This powerful flower offers anti-aging benefits, leaving skin revitalized, radiant, and youthful.Reveal ageless radiance with Red Camellia Essence!Key benefits:Reduces wrinkles and refines poresEnhances skin elasticity and vitalityOffers immediate freshness and 8-hour radianceProtects against pollution and oxidationHydrates deeply and soothes the skinActive ingredients:Red Camellia ExtractRed Camellia OilCamellia WaterNÂ°1 DE CHANEL Red Camellia Revitalizing Serum in Mist is a groundbreaking addition to your beauty routine, formulated with 97% naturally derived ingredients and 40% camellia-derived components.This bi-phase mist, enriched with red camellia extract, combats the first signs of aging, ensuring a vibrant, youthful complexion.Whether used on bare skin or over makeup, it delivers instant hydration, pollution protection, and lasting radiance.Embrace the essence of timeless beauty with NÂ°1 DE CHANEL and transform your skincare ritual.",skin/seruns,False,True,prompt_HCP_02
skin/dark-spots/specific-moisturizers,unknown,skin/dark-spots/specific-moisturizers,5142,gpt-4o-mini-2024-07-18,2025-08-05T09:14:57.066922,success,"Topicrem-Mela Unifying Ultra-Moisturising Milk-Mela Unifying Ultra-Moisturising Milk Anti-Dark Spots is a unifying, corrective, and moisturizing treatment specially formulated for sensitive skin.<i>Correctsskin hyperpigmentation!</i>Infused with the active ingredients complex MELA [<i>algae extract + niacinamide], this treatment evens out the skin, provides long-lasting correction for all types of spots, and prevents their formation.Enriched with glycerin, it delivers intense 24-hour hydration. With SPF15 (UVA/UVB), its fluid texture quickly absorbs, leaving a comfortable, non-greasy, non-sticky finish and a mild fragrance.The result is a naturally radiant and even skin. The skin feels supple and enjoys lasting moisture.This product contains 88% naturally derived ingredients and has been dermatologically tested.",body/moisturisers/dryness-dehydration,False,False,prompt_HCP_02
skin/cleansers-tonners,unknown,skin/cleansers-tonners,5130,gpt-4o-mini-2024-07-18,2025-08-05T09:14:58.818450,success,"Korres-Olympus Tea Foaming Cleanser-Revitalize your skin with Korres Olympus Tea Deep Detox Foaming Cleanser â a detoxifying, makeup-removing gel for pure, breathable skin.Unleash Pure Radiance with Every Foam!Key Benefits:Deeply detoxes poresCleanses impuritiesRemoves full-face makeupTones skin for balanced clarityActive Ingredients:Olympus Tea â Rich in antioxidants to protect and purifyBioDToxâ¢ â A blend of broccoli and aloe leaf polyphenols that detoxifies and soothesKorres Olympus Tea Deep Detox Foaming Cleanser is formulated with deeply detoxifying antioxidants and effectively removes impurities and make-up in one step, revealing revitalized, breathable skin that glows with healthy clarityâmaking it an essential upgrade to any beauty routine.",skin/cleansers-tonners/normal-skin,False,True,prompt_HCP_02
body/moisturisers,unknown,body/moisturisers,5143,gpt-4o-mini-2024-07-18,2025-08-05T09:15:00.444956,success,"Veoli Botanica-Aroma Body Therapy Firming Body Oil-Discover Veoli Botanica Aroma Body Therapy Firming Body Oil â your new daily essential for luxurious, rejuvenating massages and modeling rituals.Firm, Smooth, Rejuvenate!Key Benefits:Firms and smooths skin with 99% natural ingredientsEnriches skin with 8 botanical oilsStimulates and revitalizes for youthful radianceProtects against dehydration and rebuilds lipid barrierSoothing, long-lasting fragrance of Patchouli, Sandalwood, and OrangeActive Ingredients:Avocado oilSoybean oilBasil oilAlmond oilSafflower oilImmerse in a captivating aromatherapy experience at home with Veoli Botanica Aroma Body Therapy Firming Body Oil. This firming body oil fortifies and renews skin, leaving it supple and silky. Transform your routine with Veoli Botanica's nourishing elixir, perfect for all skin types.",body/firmin-care,False,True,prompt_HCP_02
makeup/complexion/accessories-brushes,unknown,makeup/complexion/accessories-brushes,5023,gpt-4o-mini-2024-07-18,2025-08-05T09:15:02.951359,success,"Clarins-Powder Brush-Ideal for a professional make-up, Clarins powder brush is the right choice to apply loose and compact powders.   A professional touch in your routine!    With a wooden long-handled and the synthetic bristles, this brush gives an uniform application of powders without errors.",makeup/complexion/accessories-brushes,True,True,prompt_HCP_02
hair/anti-hair-loss/shampoo,unknown,hair/anti-hair-loss/shampoo,5154,gpt-4o-mini-2024-07-18,2025-08-05T09:15:04.798068,success,"Ducray-Anaphase Anti-Hair Loss Shampoo-Experience the transformative power of ANAPHASE+ Shampoo, your go-to solution for reducing hair fall and enhancing scalp health, perfectly prepping for further treatments.Strengthen and Revitalize Your Hair with ANAPHASE+Key Benefits:<ol>Revitalizes Hair Fiber: Actively strengthens and rejuvenates hair strands.Prepares Scalp: Optimizes scalp condition for effective treatment application.Reduces Hair Fall: Significantly diminishes hair loss while adding volume and elasticity.</ol>ANAPHASE+ Shampoo is more than just a cleanser; it's a vital step in your hair care regimen. Its biodegradable formula not only combats hair fall but also boosts the hair's volume and strength. Ideal for those seeking to fortify their hair and optimize treatment results, ANAPHASE+ is a must-have for anyone pursuing a fuller, healthier head of hair.Embrace the change with ANAPHASE+ and witness your hair transform!",hair/hair-loss/shampoo,False,True,prompt_HCP_02
sun-tan/body,unknown,sun-tan/body,5157,gpt-4o-mini-2024-07-18,2025-08-05T09:15:07.431031,success,"Garnier-Ambre Solaire Invisible Protect Dry Mist-Stay protected without the greasy feel! Garnier Ambre Solaire Invisible Protect Dry Mist SPF30 delivers high UVA &amp; UVB protection with a fast-absorbing, invisible finish.Invisible protection, ultimate comfort!Key Benefits:SPF30 broad-spectrum protection against UVA &amp; UVB rays;Ultra-lightweight mist for effortless application;Non-greasy, invisible finish â no white cast;Infused with aloe vera for soothing hydration;Fast-absorbing, non-sticky formula.Active Ingredients:Aloe Vera: hydrates and soothes the skin.Broad-spectrum UV filters: protect against sun damage.Garnier Ambre Solaire Invisible Protect Dry Mist SPF30 is the ideal sun care essential for those who want high protection without the heavy feel. Whether heading to the beach or out in the city, this easy-to-use spray keeps skin protected, hydrated, and comfortable â all day long.",sun-tan/body/normal-skin,False,True,prompt_HCP_02
skin/moisturisers/dry-skin,unknown,skin/moisturisers/dry-skin,5066,gpt-4o-mini-2024-07-18,2025-08-05T09:15:09.225462,success,"Dr Grandel-Beautygen Renew L2 Velvet Touch -Beautygen renew l2 velvety touch cream is indicated for dry skin with signs of aging.   For a moisturized and rejuvenated skin!   The snow algaeextract activates skin beauty, protecting collagen fibers and improving skin elasticity. The anti-aging peptides help in skin repair mechanisms, slowing skin aging.  The shea butter, wild rose oil, safflower oil,among others, moisturize and nourish dry skin, leaving it soft and velvety.",skin/global-anti-aging/specific-moisturizers,False,True,prompt_HCP_02
skin/sensitive-intolerant-skin/moisturisers,unknown,skin/sensitive-intolerant-skin/moisturisers,5175,gpt-4o-mini-2024-07-18,2025-08-05T09:15:11.702659,success,"Round Lab-Mugwort Calming Soothing Gel-Instantly calm and hydrate your skin with Round Lab Mugwort Calming Soothing Gelâa refreshing gel packed with powerful botanicals to soothe, reduce redness, and restore balance.Cool. Calm. Comforted!Key Benefits:Deeply hydrates and soothes irritated skinReduces redness, swelling, and inflammationStrengthens skin barrier and fights free radicalsLightweight, fast-absorbing gel textureIdeal for all skin types, including sensitive skinActive Ingredients:Mugwort Extract â Hydrating, antioxidant, strengtheningAsiaticoside â Anti-inflammatory, anti-swellingPanthenol and Allantoin â Soothing, healingWhite Tea and Centella Asiatica Extracts â Redness-reducing, regenerativeA skincare essential for stressed skin, Round Lab Mugwort Calming Soothing Gel delivers instant relief and hydration. Perfect for post-sun, irritation, or daily calming careâkeep it chilled for an extra soothing touch.",skin/dehydration/specific-moisturizers,False,True,prompt_HCP_02
skin/seruns/redness-rosacea,unknown,skin/seruns/redness-rosacea,5103,gpt-4o-mini-2024-07-18,2025-08-05T09:15:13.374471,success,"Timeless-Vitamin B5 Serum-Heal and hydrate your troubled skin with The Calmer - Vitamin B5 Serum.Stimulates the skin's natural healing processThis light-weight, oil-free serum soothes, calms and repairs the skin by clearing blemishes, reducing redness, and fading scars over time. It also contains Hyaluronic Acid to moisturize and balance skin for a healthy glow.Vitamin B5 helps soothe and heal red and irritated skin with its anti-inflammatory properties. Hyaluronic Acid helps keep the skin hydrated and plump by supporting the moisture barrier.This serum is non-oily, lightweight and won't clog pores and is suitable for all skin types, especially oily, troubled, and sensitive.",skin/oiliness-acne-pores/seruns,False,True,prompt_HCP_02
mom-baby/first-years/hygiene-moisturization,unknown,mom-baby/first-years/hygiene-moisturization,5150,gpt-4o-mini-2024-07-18,2025-08-05T09:15:15.188979,success,"Mustela-Soothing Chest Rub Moisturizes and Soothes -Mustela Soothing Balm is moisturizing and soothing chest care since birth.  Ensures a prolonged hydration of the skin and soothes giving comfort to the baby.  A texture adapted to baby massage and refreshing fragance of pine that comfortbaby.   A relaxing momentmassage for the baby!   High tolerance being hypoallergenic. 0% terpenes (eucalyptol, menthol and camphor), phthalates, parabens and phenoxyethanol.  Theformula contains 97% of ingredients of natural origin:  Avocado Pers&eacute;ose, natural patented active: strengthens the skin barrier, moisturizes and preserves the skin cell wealth;  Shea butter and Honey extract: soften and moisturize;  Linden extract and Chamomile: contribute to the relaxation;  Purifying and refreshing fragrance of pine: improve comfort.",mom-baby/first-years/hygiene-moisturization,True,True,prompt_HCP_02
skin/cleansers-tonners/combination-to-oily-skin,unknown,skin/cleansers-tonners/combination-to-oily-skin,5062,gpt-4o-mini-2024-07-18,2025-08-05T09:15:17.300990,success,"Elizabeth Arden-Visible Difference Skin Balancing Exfoliating Cleanser-Visible difference skin balancing exfoliant cleanser leaves acleanskin, free of impurities, balanced and revitalized.Revitalized skin and free of impurities!Suitable for mixed and oily skins, this brings the feeling of spa to your home. Cleangently and at the same time removes dead cells without upsetting skin balance.Ideal for use with a tonic to see better results as well as a more radiant skin.",skin/cleansers-tonners/combination-to-oily-skin,True,True,prompt_HCP_02
skin/eye-care/dark-circles-puffiness,unknown,skin/eye-care/dark-circles-puffiness,5420,gpt-4o-mini-2024-07-18,2025-08-05T09:15:19.633705,success,"The Creme Shop-How do Eye Look? Rested-How do Eye Look? Rested are patches that offer the look of a good night s sleep thanks to retinol, caffeine, and vitamin C.   Get the look of 8 hours of sleep packed into 15 minutes!   Restorative under-eye patches are your new best friend to help combat dark under-eye circles, for when life doesn t allow for beauty sleep.  Retinol stimulates new cell production while fading dark spots.  Vitamin C helps increase elasticity and brighten the skin.  Caffeine wakes up tired eyes and helps reduce the appearance of dark circles under the eyes.    <div> <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Cruelty-Free_480x480.png?v=1609397291"" style=""border:0px; box-sizing:inherit; height:39px; margin:0px; max-width:100%; width:21px"" /> Cruelty-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Paraben-Free_480x480.png?v=1609397352"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:23px"" /> Paraben-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/TCS_Icons_Sulfate-Free_480x480.png?v=1609397361"" style=""border:0px; box-sizing:inherit; height:29px; margin:0px; max-width:100%; width:27px"" /> Sulfate-Free   <img alt="""" src=""https://cdn.shopify.com/s/files/1/0930/8720/files/K_Flag-01_480x480.png?v=1609434736"" style=""border:0px; box-sizing:inherit; height:33px; margin:0px; max-width:100%; width:33px"" /> Made in Korea </div>",skin/masks-exfoliators/tissue-masks,False,True,prompt_HCP_02
fragrance/deodorants,unknown,fragrance/deodorants,5025,gpt-4o-mini-2024-07-18,2025-08-05T09:15:21.308785,success,"Paco Rabanne-Lady Million for Her Deodorant Natural Spray -Natural deodorant spray.  Floral fruity woody fragrance.   Invigorating deodorant!   Fragrance composed of bitter orange, raspberry andneroli and completed with orange blossom, jasmine,patchouli, honey,...  Glamour and femininity in an exceptional fragrance!",fragrance/deodorants,True,True,prompt_HCP_02
health-care/anti-fungals,unknown,health-care/anti-fungals,5102,gpt-4o-mini-2024-07-18,2025-08-05T09:15:23.098468,success,"Cumlaude-Cumlaude Intimate Hygiene Clx -Cumlaude Intimate Hygiene Clx is an intimate cleansing gel with chlorhexidine and plant extracts.   Prevents infections and inflammations!   Its main ingredients are chlorhexidine 0.1%,organic complex, calendula extract, centaurea and horsetail being ideal as an adjunct in the treatment of infections and inflammations of the intimate area.  With a sanitizing, refreshing and protective action, it gently cleanses the intimate area, respecting the surface balance of the skin and mucous membranes.  Especially suitable in case of excessive development of local microbial flora, during pregnancy, after sexual intercourse and during the menstrual cycle.",body/female-intimate-hygiene,False,False,prompt_HCP_02
skin/dark-spots/targeted-correction,unknown,skin/dark-spots/targeted-correction,5030,gpt-4o-mini-2024-07-18,2025-08-05T09:15:24.954396,success,Isdin-Fotoultra 100 Active Unify Fusion Fluid Color-Healthy and uniform skin.   Helps reduce and prevent pigmentation spots caused by the sun...   DP3-Unify Complex helps to regulate melanin productionbecome essential in fighting and reducing pigmentation spots caused by sun exposure.  Tinted formulation unifies theskin tone.,sun-tan/face/lightness-anti-spots,False,False,prompt_HCP_02
men/body/deodorants,unknown,men/body/deodorants,5075,gpt-4o-mini-2024-07-18,2025-08-05T09:15:26.590864,success,"Guerlain-L'Homme IdÃ©al Deodorant Spray -The complement to an ideal man feel fresh all day: L homme id&eacute;al perfumed Deodorant spray.   Freshness and protection during the allday!   A deodorant in spray that gives instant freshness and protection throughout the day.  The fragrance features notes of almond, rosemary, orange blossom such as<a href=""/guerlain-homme-ideal-eau-parfum-fragrancia-masculina-p-010860gl""> l homme Id&eacute;al Eau de Parfum</a>.",men/perfumes/deodorants,False,True,prompt_HCP_02
