predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
skin/global-anti-aging,unknown,Category: skin/global-anti-aging,4187,gpt-4o-mini-2024-07-18,2025-08-06T12:04:03.820235,success,"Isdin-Fotoultra Fusion Water Magic Repair-The innovativeISDIN FusionWatertextureis now also available in an anti-ageingformulation!  The Fotoultra age repair spf50 is a sunscreen that was specially formulated for the face area, thus providing atriple action against photoaging.   Protects, repairs and reverses the signs of photoaging skin; leaving your skin with a silky matte finish!    	PROTECTION   In addition to theUVB/UVAfilters, this product is also able to protect the skin from visible and infrared radiation; thus preventing the damage cause byall these radiations onskin cells.   	REPAIR   The DNA Repairsomes at on the damage caused in the cellular DNA, thus preventing it s accumulation.   	REVERSE   This sunscreen is able to correct the visible signs of photoaging thanks to the association of Li-Q10 (stimulation of Q10 coenzimesynthesis), Collagen Booster Peptide (stimulation of collagen synthesis) and hyaluronic acid (improves skin elasticity thanks toit smoisturizing action).  Doesn  sting on the eyes.  Suitable for sensitive skin.  Biodegradable formula.",sun-tan/face/lightness-anti-spots,False,False,prompt_01
men/body/deodorants-antiperspirants,unknown,Category: men/body/deodorants-antiperspirants,4057,gpt-4o-mini-2024-07-18,2025-08-06T12:04:04.820721,success,"Eisenberg-J'Ose Stick Deodorant Man -J ose stick deodorant leaves the skin of the armpits soft and smooth, while eliminating bad odors and leaves the skin scented.   Say goodbye to bad odors all day long!   It can be used after hair removal. It does not contain alcohol or aluminum salts.  After the first application, the development of bacteria responsible for bad odors decreases and after oneweek of use, the deodorizingproperties and antibacterial effectiveness are heightened.  Hypoallergenic.",men/perfumes/deodorants,False,True,prompt_01
makeup/complexion/accessories-brushes,unknown,Category: makeup/complexion/accessories-brushes,4109,gpt-4o-mini-2024-07-18,2025-08-06T12:04:05.821750,success,"Shiseido-Daiya Fude Face Duo-On one side,a round tip that mimics the texture of your fingers. On the other side, a brush of synthetic bristles in adiamond shape, whichadapts perfectly to your facecontours.  The Daiya fude face duoadapts to all kinds of textures, such aspowders, creams, gels or liquids.   The perfect accessory for a flawless makeup.   Unlike traditional sponges, the round brush tip is made ofpolyurethane and does not absorb the product applied; ensuring a pigmented finish. Also the red brush contains densely packed bristles; providing a perfect balance between firmness and flexibility.  Being handcrafted by Japanese specialized artesians, Shisieido brushes ensure a superior quality.",makeup/complexion/accessories-brushes,True,True,prompt_01
sun-tan/after-sun,unknown,Category: sun-tan/after-sun,4056,gpt-4o-mini-2024-07-18,2025-08-06T12:04:06.822474,success,"Isdin-Post-Solar After Sun Lotion Soothing and Refreshing -The refreshing action frommenthol joins soothing power of chamomile and allantoin, creating a single after-sun care!  The Post-solar after sun lotion soothing and refreshing allows to restore skin hydration after sun exposure, leaving it soft and prolonging your tan!   Skin repairingandredness prevention for a luminous and uniform tan!   The nutritious formulaprevents flaking that often follows sun exposure, leaving your skin perfectly moisturized.",sun-tan/after-sun,True,True,prompt_01
health-care/oral-health/toothbrushes-accessories,unknown,Category: health-care/oral-health/toothbrushes-accessories,4071,gpt-4o-mini-2024-07-18,2025-08-06T12:04:07.823388,success,"GUM-Easy-Flossers Dental Floss-Acess Floss Dental Floss is designed for use in difficult-to-reach areas such as under and around crowns, bridges, implants, and wide interdental spaces.Effectively removes plaque and debris without irritating the gums!This dental floss expands to fit different interdental space sizes, allowing for greater contact with the tooth surface. Its rigid tips make it easy to insert into narrow spaces and hard-to-reach areas, and it effectively removes plaque and debris without irritating the gums.Use it with ease and enjoy a thorough cleaning.",health-care/oral-health/toothbrushes-accessories,True,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4174,gpt-4o-mini-2024-07-18,2025-08-06T12:04:08.823946,success,"Skinceuticals-Equalizing Toner Pore-Refining Toner -This astringent tonic that reduces pores, helps establish the equilibrium of the skin, gives sensation of freshness and restructures the skin s pH hidrolipidic.  The presence of AHA s, helps to exfoliate dead skin cells while botanical extracts such as Witch Hazel, Rosemary, Aloe Vera, Chamomile, soften and tone the skin.  This tonic, perfume and alcohol-free, oil free texture, contains anti-bacterial, anti-fungal and anti-inflammatory properties.   	AHA- Exfoliating action; 	Aloe Vera- Soothing action.    Balances and restores the skin s protective ph layer   A proper cleaning of the skin, carries numerous benefits besides the welfare and the sensation of purity.  Cleansing the skin, controls excess oils, promotes hydration, provides a greater permeability and cutaneous penetration, removes dead cells and thins the skin grain.  To this propose ,SkinCeuticalsdeveloped cleaning care, which enhanceantioxidantand corrective care.",skin/cleansers-tonners/normal-skin,True,True,prompt_01
supplements-vitamins/bones-joints,unknown,Category: supplements-vitamins/bones-joints,4144,gpt-4o-mini-2024-07-18,2025-08-06T12:04:09.824900,success,"Aquilea-Joints Strong Powder -Aquilea Joints Strong powder is a food supplement based on collagen, glucosamine, chondroitin, turmeric, hyaluronic acid and vitamin C that helps strengthen joints and increase flexibility. Orange flavor.   More flexible and pain-less joints!    	Collagen,a protein that naturally exists in cartilage, bones and skin and is essential for the structure and functioning of joints 	Glucosamine, a substance that is naturally found in the body and is involved in the formation of ligaments, tendons and cartilages 	Ndroitin,a substance found in the cartilages around the joints 	Turmeric helps maintain joint flexibility and well-being, as well as good mobility 	Hyaluronic Acid, an essential component that is found in a natural way in joints and cartilages 	Vitamin C contributes to the normal formation of collagen and the normal functioning of cartilage, bones and skin",supplements-vitamins/bones-joints,True,True,prompt_01
hair/styling,unknown,Category: hair/styling,4026,gpt-4o-mini-2024-07-18,2025-08-06T12:04:10.825437,success,"Reuzel-Grooming Tonic -Reuzel Grooming Tonic is a tonic that gives volume and a natural appearance to the hair.   Ideal for styling of fine hair!   This spray heat protector is ideal for supporting and controlling without weighing for thin hair.  Suitable for all types of thermal styling, this treatment is perfect for creating volume, elevating or texture.",men/hair/styling,False,False,prompt_01
hair/contitioner,unknown,Category: hair/contitioner,4095,gpt-4o-mini-2024-07-18,2025-08-06T12:04:11.825900,success,"Garnier-Fructis Hair Food Conditioner Pineapple-Elevate your hair care routine with Fructis Hair Food Conditioner Pineapple â a vegan formula with 97% natural ingredients.Immerse your hair in intense nourishment and healthiness!Advantages:Vegan formula with 97% natural ingredients;98% biodegradable with ecological pineapple;Intensely nourished and healthy hair;Detangles and strengthens;Fast-rinsing for a quick and easy routine;Anti-breakage benefits;Silicone-free for a natural feel.Fructis Hair Food Conditioner Pineapple is your ticket to naturally beautiful hair. Detangle and strengthen your hair effortlessly with a fast-rinsing, silicone-free formula that promotes anti-breakage benefits.",hair/contitioner/dry-to-very-dry-hair,False,True,prompt_01
body/bath-shower,unknown,Category: body/bath-shower,4121,gpt-4o-mini-2024-07-18,2025-08-06T12:04:12.826429,success,"Clarins-Tonic Bath Bath & Shower Concentrate-Bain aux Plantes ""Tonic"" is a cleansing care that stimulates body and mind and gives an enormous feeling of well-being thanks to the scent of essential oils associated with the principle of aromatherapy.It tones and revitalizes the skin!In this cleansing treatment, Clarins Aroma expertise was associated with essential oils of wild mint, organic aromatic geranium, rosemary and organic soapy extract that naturally foams. In contact with water, its gel texture transforms into foam to gently cleanse the skin in the bath or shower, toning the skin and the spirit.Under the effect of heat, it releases aromatic toning vapors, providing a moment of well-being, to feel like in a spa.98% ingredients of natural origin.For adult use only.The bottle is refillable thanks to eco-recharge.",body/bath-shower,True,True,prompt_01
hair/anti-dandruff/shampoo,unknown,Category: hair/anti-dandruff/shampoo,4179,gpt-4o-mini-2024-07-18,2025-08-06T12:04:13.829004,success,"Ioox-Keto Plus Shampoo-Transform your hair care routine with Ioox Keto Plus Shampoo, the ultimate solution for oily dandruff and excess sebum.Cleanse, Balance, RenewâExperience Scalp PerfectionKey Benefits:Eliminates oily dandruff and excess sebumCleanses and exfoliates the scalpReduces inflammation and itchinessPromotes healthy cell renewalProvides astringent and antiseptic propertiesActive Ingredients:Salicylic acid: Cleanses, exfoliates, and renews cellsPiroctone olamine: Anti-dandruff, inhibits fungal growthIchthyol pale: Reduces inflammation and regulates sebumEssence of salvia: Astringent and antiseptic propertiesIoox Keto Plus Shampoo is a must-have for anyone dealing with oily dandruff and excess sebum. This groundbreaking formula, enriched with salicylic acid, piroctone olamine, ichthyol pale, and essence of salvia, offers comprehensive scalp care by eliminating dandruff, reducing inflammation, and regulating oil production. Enjoy a refreshed, balanced, and healthier scalp with each wash.",hair/shampoo/oily-hair,False,True,prompt_01
skin/eye-care/sensitive-intolerant-skin,unknown,Category: skin/eye-care/sensitive-intolerant-skin,4158,gpt-4o-mini-2024-07-18,2025-08-06T12:04:14.829979,success,"La Roche Posay-Toleriane Dermallergo Eye Contour -Toleriane dermallergo eye contouris suitable for sensitive eyes, with redness, itching, and swelling, and discomfortsensation.  This moisturizer and ultra-soothing cream, reduces the swelling and discomfort, while the thermal water in its formulation soothes and protects the sensitive skin around the eyes.  The hermetically sealed packaging ensures a pure formulawith a high tolerance, since it doesn t have preservatives, parabens, perfume, alcohol, dyes or lanolin.   Day after day, reduces the sensitivity   Tol&eacute;riane s line from La Roche Posayfor allages,is composed by high tolerance products formulated with the minimum number of ingredients in order to reduce the risk of allergies. Extreme, instant and long-lastingcomfort, for alldamaged, irritated, sensitive skins, assaulted byaggressive treatments or with allergies whichpresentsdiscomfort on a daily basis. The first 3-step program for all skin types.",skin/eye-care/sensitive-intolerant-skin,True,True,prompt_01
skin/global-anti-aging/seruns,unknown,Category: skin/global-anti-aging/seruns,4220,gpt-4o-mini-2024-07-18,2025-08-06T12:04:15.830531,success,"Lierac-Radiance Protocol the Concentrated Serum 30mL + Sachets 14x0.2g-Reveal brighter, smoother, and revitalized skin with Lierac Radiance Protocol the Concentrated Serum â a 20% pure Vitamin C treatment that boosts radiance and visibly reduces signs of fatigue and aging.Visible improvements in tone, texture, and luminosity within just one month!Key Benefits:Instantly boosts radiance and luminosity;Visibly reduces wrinkles and fine lines;Evens out skin tone and improves texture;Protects against oxidative stress;Stimulates collagen production for firmer skin;91% natural-origin ingredients;Dermatologically tested and vegan;Ideal for all skin types, especially dull, tired, or lackluster skin.Active Ingredients:Pure Vitamin C: 100% natural origin, this potent antioxidant brightens, reduces signs of aging, and boosts collagen synthesis.Niacinamide: regulates pigmentation, improves skin tone, and strengthens the skin barrier.Vitamin E: neutralizes free radicals and maintains a radiant, even complexion.Lierac Radiance Protocol the Concentrated Serum is your long-term radiance solution. Featuring a potent 20% concentration of pure vitamin C, this advanced formula revitalizes dull skin, smooths fine lines, and enhances your natural glow.",skin/dark-spots/seruns,False,True,prompt_01
health-care/first-aid,unknown,Category: health-care/first-aid,4030,gpt-4o-mini-2024-07-18,2025-08-06T12:04:16.831314,success,"GUM-Aftaclear Gel for Canker Sores -Aftaclear gel for thrush - rapid pain relief from the first application!   Quick and long lasting relief!   Prevents recurrence and/or progression of canker sores and other lesions without causing pain, insensitivity, or dry mouth.  No alcohol on composition.  Suitable for adults and children from 2 years.",health-care/oral-health/specific-care,False,True,prompt_01
fragrance/women,unknown,Category: fragrance/women,4172,gpt-4o-mini-2024-07-18,2025-08-06T12:04:17.831567,success,"Dior-Miss Dior Parfum-Dior Miss Dior Parfum is a bold and radiant reinvention of the original icon â an intense floral chypre fragrance crafted for the modern woman.Where heritage meets daring youth!What is the story of the Miss Dior perfume?Dior reimagines its legendary Miss Dior fragrance with Miss Dior Parfum, a powerful expression of femininity by Francis Kurkdjian. Inspired by the original 1947 scent. The iconic bottle features the timeless Miss Dior houndstooth in luminous pink and a silver âpoignardâ bow woven from Lurex, elevating elegance to couture level.Fragrance Features:Intense floral chypre with ambery woods;Composed by Francis Kurkdjian;Signature Miss Dior bow and houndstooth design;A bold reinterpretation of a classic.Fragrance Composition:This fragrance opens with the captivating allure of Rare Jasmine, creating a luminous and delicate introduction. At the heart, juicy Mandarin adds a burst of freshness and brightness. The scent settles into warm Ambery Woods, leaving a sensual and lasting impression.",fragrance/women,True,True,prompt_01
sun-tan/after-sun,unknown,Category: sun-tan/after-sun,4179,gpt-4o-mini-2024-07-18,2025-08-06T12:04:18.832308,success,"La Roche Posay-Anthelios Post-UV After-Sun-Discover the ultimate relief for sun-exposed, sensitive skin with La Roche-Posay Anthelios Post-UV Lotion After-Sun. Dermatologist-recommended for its soothing and reparative properties.Quench Your Skinâs Thirst After Sun Exposure!Key Benefits:Soothes: Formulated with panthenol, glycerin, and La Roche-Posay thermal spring water to alleviate heat sensations and discomfort.Repairs: Helps restore skinâs moisture and repair dryness.Strengthens: Reinforces the skin barrier with 99% natural-origin ingredients.Active Ingredients:La Roche-Posay thermal spring water: Soothes and calms the skin.Glycerin: Provides deep nourishment.Panthenol: Aids in skin repair.La Roche-Posay Anthelios Post-UV Lotion After-Sun is an essential addition to your beauty routine, offering unparalleled relief and care for sun-exposed skin. Experience immediate soothing, deep hydration, and enhanced skin barrier strength, ensuring your skin feels revitalized and comfortable after every sun-filled day.",sun-tan/after-sun,True,True,prompt_01
skin/cleansers-tonners/oily-skin,unknown,Category: skin/cleansers-tonners/oily-skin,4192,gpt-4o-mini-2024-07-18,2025-08-06T12:04:19.833033,success,"SKIN1004-Madagascar Centella Light Cleansing Oil-Introducing the Madagascar Centella Light Cleansing Oil - a luxurious, oil-based cleanser that effortlessly removes makeup, dirt, oils, and sunscreen, all without irritating the delicate eye area. Infused with Centella Asiatica</i> extract and four botanical oils - sunflower, bergamot, olive, and jojoba - this cleanser reduces sebum production and blackheads, leaving your skin feeling silky soft, and deeply moisturized.This exceptional product is the perfect first step in a double-cleansing routine. As it emulsifies into a milky texture when mixed with water, it makes for an easy and efficient process that removes even the heaviest of makeup in one sweep. With the ""like-dissolves-like"" concept, it deeply cleanses oily and acne-prone skin, dissolving impurities while keeping the skin hydrated and nourished.Treat yourself to a radiant and healthy complexion today!Enriched with an impressive 10,000ppm of pure Madagascar Centella extract, this product is the ultimate solution for soothing irritated skin and strengthening the skin barrier, empowering your skin's natural power to revitalize.",skin/cleansers-tonners/normal-skin,False,True,prompt_01
skin/cleansers-tonners/normal-skin,unknown,Category: skin/cleansers-tonners/normal-skin,4040,gpt-4o-mini-2024-07-18,2025-08-06T12:04:20.833413,success,"Holika Holika-Pig Nose Clear Blackhead Deep Cleansing Oil Balm-Remove excess oil, impurities and dead cells with Pig Nose Clear Blackhead Deep Cleansing Oil Balm.   Hypoallergenic deep cleansing oil that helps gently remove blackheads.   Its formula contains pink clay to remove unwanted shine and aloe vera to soothe and moisturize.  Balm format that melts with body temperature while being spread and massaged.",skin/targeted-correction/oiliness-acne-pores,False,True,prompt_01
hair/anti-dandruff/shampoo,unknown,Category: hair/anti-dandruff/shampoo,4038,gpt-4o-mini-2024-07-18,2025-08-06T12:04:21.833985,success,"Cystiphane-Anti-Dandruff Intensive Ds Shampoo -Anti-Dandruff Intensive DS Shampoo effectively combats severe dandruff combined with an itchy scalp. With exclusive antifungal complex,eliminates dandruff, prevents dandruff reappearing and improves the health of the scalp&rsquo;s natural fungal balance.   Soothes irritation and itching.   Helps prevent Malassezia yeast proliferation, the main cause of dandruff.",hair/anti-dandruff/shampoo,True,True,prompt_01
health-care/veterinary-products/hygiene,unknown,Category: health-care/veterinary-products/hygiene,4046,gpt-4o-mini-2024-07-18,2025-08-06T12:04:22.834365,success,"Men for San-Urination Attractant for Cats and Dogs -Urination attractant for cats and dogs, a product to educate cats and dogs to urinate on the correct place.   Educate animals to urinate on specific places!   Very useful in the first months of life and during the first vaccination process.  Benefits:   	Very inviting aroma 	Urinate in the right place 	Non-toxic 	No spots 	Colorless",health-care/veterinary-products,False,True,prompt_01
mom-baby/first-years/hygiene-moisturization,unknown,Category: mom-baby/first-years/hygiene-moisturization,4085,gpt-4o-mini-2024-07-18,2025-08-06T12:04:23.834921,success,"Klorane-Petit JÃºnior Shower Gel Hair & Body Pear -  For a fun bath with asweetand appetizing perfume, Klorane offers thePetit Junior.  The pear aroma, will invade the senses of your children and you won t even need the call them to bath time!   So sweet! So fresh! Hmmm ... Delicious!   The sweetness of the pear scent combined with the cotton seeds smilkto 2%, nourishes, moisturizes and protects the skin.  Vitamin B5 protects the skin and strengthens the hair, making it easier to untangle due to lipoproteins.",mom-baby/first-years/hygiene-moisturization,True,True,prompt_01
skin/masks-exfoliators/moisturizing-masks,unknown,Category: skin/masks-exfoliators/moisturizing-masks,4070,gpt-4o-mini-2024-07-18,2025-08-06T12:04:24.835365,success,"Mizon-Joyful Time Essence Mask Snail-Joyful Time Essence Mask Snail is a mask infused with snail extract, known for its regenerative and healing properties.Balances sensitive skin, promotes cellular renewal, and improves texture while minimizing blemishes and scars!Centella asiatica and allantoin extracts soothe, soften, and protect the skin. Collagen provides anti-aging benefits, while hyaluronic acid, betaine, and propanediol moisturize and condition the skin.Experience stronger, protected, and firmer skin in just 10 minutes!",skin/masks-exfoliators/tissue-masks,False,True,prompt_01
skin/makeup-removers,unknown,Category: skin/makeup-removers,4109,gpt-4o-mini-2024-07-18,2025-08-06T12:04:25.835810,success,"Roc-Multi-Action Milk Make-Up Remover-Gently cleanse, tone, and hydrate in one step with Roc Multi-Action Milk Make-Up Removerâperfect even for sensitive skin.Remove. Refresh. Rehydrate.Key Benefits:Removes even waterproof makeupTones and refreshes skin instantlyProvides 24-hour hydrationLightweight, non-greasy textureSuitable for all skin types, including sensitiveRoc Multi-Action Milk Make-Up Remover offers a complete skincare ritual in one simple step. Its gentle, milky formula effortlessly removes makeup while toning and deeply hydrating the skin. Designed for all skin types, it leaves skin clean, soft, and balancedâno rinsing, no irritation, just radiant results. A must-have for effortless, effective daily cleansing.",skin/cleansers-tonners/dry-skin,False,True,prompt_01
fragrance,unknown,Category: fragrance,4269,gpt-4o-mini-2024-07-18,2025-08-06T12:04:26.836206,success,"Bois 1920-Fiori e Spezie Home Fragrance-Discover Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks â a luxurious home fragrance blending jasmine and nutmeg to transform your space into an elegant floral retreat.Where flowers bloom and spices whisper!What is the story of Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks?Bois 1920 presents Fiori e Spezie, a home fragrance born from the passion for artisanal scents. Inspired by Italian gardens at dusk, this perfume marries the floral grace of jasmine with the warm intrigue of nutmeg, crafting an atmosphere both seductive and sophisticated.Fragrance Features:Elegant blend of jasmine and nutmegFloral-spicy scent profileLong-lasting home fragranceRefined, luxurious ambianceIdeal for living rooms and bedroomsFragrance Composition:The fragrance opens with a vibrant blend of top notes, where the fresh zest of lime meets the warm, aromatic spice of cardamom and nutmeg. This lively introduction immediately awakens the senses and sets the tone for the scentâs inviting complexity. As the fragrance unfolds, the heart reveals a rich floral-spicy accord. The elegance of jasmine blooms at the center, softened and deepened by the comforting warmth of cinnamon and the bold character of cloves. This middle layer adds both depth and sensuality, creating a truly captivating experience. Finally, the base notes linger with a soft, enveloping warmth. Creamy vanilla blends seamlessly with a foundation of spicy woods and musk, leaving a lasting impression of sophistication, warmth, and quiet allure.",fragrance,True,True,prompt_01
sun-tan/body/normal-skin,unknown,Category: sun-tan/body/normal-skin,4031,gpt-4o-mini-2024-07-18,2025-08-06T12:04:27.836675,success,"Nuxe-Sun Light Fluid Sunscreen-Nuxe Sun light fluid, provides a sense of freshness and lasting comfort!   Protect your body, protect your tan!   This light sunscreen consists of water and sun flowers andoffers protection against cellular aging!  Ideal for normal to combination skin.  Prevents the appearance of spots on the body and doesn t stain!  Non comedogenic.",sun-tan/face/normal-skin,False,True,prompt_01
men/perfumes/fragrances,unknown,Category: men/perfumes/fragrances,4030,gpt-4o-mini-2024-07-18,2025-08-06T12:04:28.837240,success,"Chanel-Bleu de Chanel Parfum -Powerful | Refined | DeterminedBleu de Chanel Parfum is the purest and addictive essence in an expression of total freedom!The most intense fragrance of BLEU DE CHANEL!Captivating and mysterious chords reserved for determined, secure and adventurous men.An undeniably masculine signature that reaches the fullness of Chanel's response to man's demands.",men/perfumes/fragrances,True,True,prompt_01
health-care/oral-health/toothpaste,unknown,health-care/oral-health/toothpaste,3773,gpt-4o-mini-2024-07-18,2025-08-06T12:04:29.840385,success,"Naturbrush-Solid Toothpaste Mint Flavor-Solid Toothpaste provides deep cleansingand is adapted for daily oral hygiene.   A new way to brush your teeth!   A sustainable option and alternative to conventional toothpaste, with xylitol in its composition that hasa power to prevent tooth decayand remove dental plaque is remarkable.  Peppermint oil has antiseptic, antimicrobial and refreshing properties, acting as a 3 in 1.  It presents sodium fluoride (1450 ppm F-) that is present in dental enamel in which itsmain action is to stimulate the remineralization of decalcified enamel,interferingwith the growth and development of bacteria in the dental plate.",health-care/oral-health/toothpaste,True,True,prompt_reasoning_classification
skin/moisturisers/redness-rosacea,unknown,skin/moisturisers/redness-rosacea,3791,gpt-4o-mini-2024-07-18,2025-08-06T12:04:30.840865,success,"Remescar-Vitamin C and Hyaluronic Acid Serum-Achieve brighter, healthier skin with Vitamin C and Hyaluronic Acid Serum. This serum reduces dark spots and hyperpigmentation while protecting against UV rays and repairing sun-damaged skin.Your key to repairing, hydrating, and beautifying your skin!Key benefits:Repairs and brightens the skin;Provides intense hydration and improves skin beauty;Reduces dark spots, hyperpigmentation, and redness;Protects against UV rays and repairs sun-damaged skin;Stimulates collagen production for firmer, smoother skin.With its powerful blend of ingredients, Vitamin C and Hyaluronic Acid Serum repairs, hydrates, and beautifies your skin while reducing dark spots, hyperpigmentation, and redness.",skin/dark-spots/seruns,False,True,prompt_reasoning_classification
men/body/deodorants-antiperspirants,unknown,men/body/deodorants-antiperspirants,3778,gpt-4o-mini-2024-07-18,2025-08-06T12:04:31.841354,success,"Givenchy-Gentleman Society Deodorant Spray-Elevate your grooming routine with Givenchy Gentleman Society Deodorant Spray â woody floral freshness and long-lasting deodorizing action for the modern man.Step into the Gentleman Society â where sophistication meets freshness!Key Benefits:Long-lasting deodorizing action for all-day confidence;Infused with the woody floral notes of Gentleman Society;Refreshing formula in eco-conscious packaging made from 100% recycled aluminum.Unite your scent and style with Givenchy Gentleman Society Deodorant Spray. Perfect for enhancing your Gentleman Society fragrance, itâs more than a product â itâs a statement of refined masculinity.",men/perfumes/deodorants,False,True,prompt_reasoning_classification
skin/moisturisers/redness-rosacea,unknown,skin/moisturisers/redness-rosacea,3812,gpt-4o-mini-2024-07-18,2025-08-06T12:04:32.841991,success,"Dermoteca-Dc Moisturizer for Reactive Skin and Rosacea -Moisturization, protection and control of the skim redness!  The Dc moisturizer for reactive skin and rosacea integratesall the qualities these skin types seek in a facial care, thus providing greater comfort, freshness and softness to your skin.   Conforted, for aredness reduction!   Its formula protects the skin from the harmful effects of free radicals thanks to resveratrol and polyphenols from barley malt.  This cream also contains allantoin and shea butter, which strengthen the skin barrier; as well as a SPF 12to protect the skin from the harmful effects of UV radiation.  In addition, the<i>Centella asiatica and the aescinpromote the reinforcement of the blood vessels; and thegreenish tintallows to attenuate the redness.",skin/moisturisers/redness-rosacea,True,True,prompt_reasoning_classification
skin/cleansers-tonners/normal-skin,unknown,skin/cleansers-tonners/normal-skin,3703,gpt-4o-mini-2024-07-18,2025-08-06T12:04:33.842334,success,"Sensai Kanebo-Silky Purifying Cleansing Milk -Silky Purifying Cleansing milk for a gentle removal of make-up.  A care of softness and freshness for all skin types, which quickly eliminates make-up and impurities!   Careful cleansing of your skin.... always!   All skin types.",skin/cleansers-tonners/normal-skin,True,True,prompt_reasoning_classification
hair/anti-dandruff/shampoo,unknown,hair/anti-dandruff/shampoo,3846,gpt-4o-mini-2024-07-18,2025-08-06T12:04:34.843028,success,"Ducray-Kelual-Squanorm Shampoo Dry Dandruff-Say goodbye to dry dandruff with Ducray Kelual-Squanorm Shampoo Dry Dandruff. Experience visible flake reduction and soothing relief from the first use, thanks to advanced PROBIOTIC-SCIENCE technology.<i>Pure comfort, no more flakes!</i>Key Benefits:Eliminates visible dry dandruff from the first washSoothes itching and hydrates the scalp instantlyRebalances the scalp's microbiome with PROBIOTIC-SCIENCELong-lasting protection against dandruff recurrenceActive Ingredients:Piroctone Olamine: Antifungal to control dandruffGlycerin: Deeply hydrates and nourishes the scalpDucray Kelual-Squanorm Shampoo Dry Dandruff offers a groundbreaking, clinically proven solution for dry dandruff, leaving your scalp hydrated, itch-free, and balanced. With lasting protection and a commitment to sustainability, itâs the perfect blend of efficacy and eco-responsibility.",hair/anti-dandruff/shampoo,True,True,prompt_reasoning_classification
health-care/oral-health/toothbrushes-accessories,unknown,health-care/oral-health/toothbrushes-accessories,3807,gpt-4o-mini-2024-07-18,2025-08-06T12:04:35.843432,success,"Elgydium-Pocket Soft Toothbrush-Upgrade your on-the-go dental care with Elgydium Pocket Soft Toothbrush â a foldable, hygienic, and precision tool for a healthy smile, anytime, anywhere.Compact. Clean. Confident!Key BenefitsPortable: Foldable design fits perfectly in your pocket or bag.Precise Cleaning: Short bristles protect enamel; longer bristles clean between teeth and massage gums.Hygienic: Folded design ensures the toothbrush head stays protected and clean.The Elgydium Pocket Soft Toothbrush is the perfect companion for busy lifestyles. Whether at the gym, office, or traveling, it ensures optimal oral hygiene with precision bristles and a sleek, portable design. Elevate your dental care routine wherever you goâcompact convenience never looked so good!",health-care/oral-health/toothbrushes-accessories,True,True,prompt_reasoning_classification
skin/masks-exfoliators/anti-ageing,unknown,skin/masks-exfoliators/anti-ageing,3766,gpt-4o-mini-2024-07-18,2025-08-06T12:04:36.843774,success,"Talika-Bio Enzymes Anti-Ageing Sheet Mask-Revive your skin in just 15 minutes!  The Bio enzymes anti-ageing sheet mask is suitable for the skin that is dehydrated, rough, wrinkled and dull.   Skin becomes plumped,illuminated and incredibly moisturised!   This product combines the watermelon extract, rich in antioxidants; tohyaluronic acid and hydrolyzed collagen, with moisturizing and filling action.  Like a second skin, the biocellulose mask perfectly adheres to your face, retaining a high amount of active ingredients and optimizing the skin penetration.",skin/masks-exfoliators/tissue-masks,False,True,prompt_reasoning_classification
skin/cleansers-tonners/combination-to-oily-skin,unknown,skin/cleansers-tonners/combination-to-oily-skin,3741,gpt-4o-mini-2024-07-18,2025-08-06T12:04:37.844207,success,"Clinique-Rinse Off Foaming Cleanser -Rinse off foaming cleanser has the formula indicated for skin type 2 - dry the combination skin.   The combination todry skin will thank this product!    	 	It is a mousse cleanser that removes makeup and waste sunscreen, leaving the skin clean, fresh and hydrated. 	 	 	Its creamy formula turns into a rich foam when in contact with water. 	 	 	Taking into account their long lasting formula is recommended for everyday use.",makeup/complexion/makeup-removers,False,False,prompt_reasoning_classification
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3772,gpt-4o-mini-2024-07-18,2025-08-06T12:04:38.844529,success,"Lancome-RÃ©nergie Multi-Lift-The Renergie Multi-lift SPF15 is a care inspired by the discoveries of space biology, and itacts on the signs of skin aging, with targeted action on wrinkles, promoting the firmness and density of the skin.   The skin becomes firmer, plumped, redensified, as lifted.   The Up- Coehsion, coupled with the expertise of the Lanc&ocirc;me brand is the main responsible factors for this action.  In just one week firmer,denser skin,, attenuated wrinkles .  After 4 weeks skin visibly filled, in a texture suitable for all skin types.",skin/deep-wrinkles/specific-moisturizers,False,True,prompt_reasoning_classification
